prefecture,name,address,landmark,lat,lng,geocode_status,geocoded_address
静岡県,第7金龍(ヌキグ・ガゴ),静岡県静岡市葵区(長野県),南アルプス聖岳(3013m)の山頂： 【ヤエゲリア龍神】,34.9794377,138.3829951,ok,"静岡県指定天然記念物 家康手植のミカン, 双葉葵の小径, 駿府城公園, 葵区, 静岡市, 静岡県, 420-8602, 日本"
静岡県,第2群青鳳(ナイクアキエ),静岡県浜松市天竜龍山町大嶺,白倉(しらくら)峡(エメラルド・グリーンの滝壺),34.98661,137.785755,ok,"龍山町大嶺, 天竜区, 浜松市, 静岡県, 431-3804, 日本"
静岡県,第3群青武(ヘルオルエナ),静岡県裾野市御宿,影ヶ島渓谷の屏風岩,35.210606,138.911735,ok,"御宿, 裾野市, 静岡県, 410-1107, 日本"
静岡県,第7群青武(ヒーブルイ),静岡県伊東市富戸,城ヶ崎海岸の突端部,34.9094,139.131082,ok,"富戸, 伊東川奈八幡野線, 川奈, 伊東市, 静岡県, 414-0051, 日本"
静岡県,第9緑麟(リエエオオン),静岡県榛原郡川根本町大井川ダム,接岨湖(せっそこ)の峡谷口,35.1646042,138.1425306,ok,"大井川ダム, 川根本町, 榛原郡, 静岡県, 日本"
静岡県,第8黄鳳(テイグリーヌ),静岡県富士宮市上井出,白糸の滝の滝壺,35.32595,138.605487,ok,"上井出, 富士宮市, 静岡県, 418-0103, 日本"
静岡県,第1赤鳳(ユイリウイル),静岡県伊豆市地蔵堂(伊豆ハイツゴルフ場内),,,,failed,
静岡県,第8黒麟(ルイク),静岡県富士市本市場,「(米之宮)浅間(せんげん)神社」境内の御神木(夫婦木)に龍管が入力し、本殿の御身体に魔界ナグが開いている。,35.156805,138.657497,ok,"本市場, 富士市, 静岡県, 416-0906, 日本"
愛知県,第8白麟(ケイエ・ネイ),愛知県北設楽郡豊根村,茶臼山の山頂(1416m),35.17104,137.7420171,ok,"豊根村, 北設楽郡, 愛知県, 日本"
愛知県,第7白銀鳳(ヤイヨエズロ),愛知県知多郡南知多町,羽豆岬灯台の下の岩場,34.7150958,136.9300341,ok,"南知多町, 知多郡, 愛知県, 470-3502, 日本"
愛知県,第8銀鳳(ニエゲール),愛知県一宮市真清田,眞清田神社の境内の神池,35.3074162,136.8019253,ok,"真清田神社, 開運橋, 真清田一丁目, 一宮市, 愛知県, 491-0043, 日本"
愛知県,第9紫龍(ハイネオキケ),愛知県北設楽郡東栄町,槻(つき)神社の下の沢,35.0326474,137.717067,ok,"愛知県身体障害者療護施設すぎのき寮, 国道151号, 東栄町, 北設楽郡, 愛知県, 日本"
愛知県,第9青鳳(ピグアオイ),愛知県田原市伊良湖町古山,伊良湖岬(灯台)の海岸の岩場,35.1757849,136.7255123,ok,"白山神社, 名古屋津島線, 本町, 津島市, 愛知県, 496-0801, 日本"
愛知県,第3黄麟(ケイケイール),愛知県豊田市和合町,羽左(はざ)の窪(くぼ)峡,35.029193,137.367396,ok,"和合町, 豊田市, 愛知県, 444-3206, 日本"
愛知県,第5黄武(リーウネガ),愛知県豊田市大滝町與市田,大滝渓谷の王滝橋の近辺,35.1248231,136.930965,ok,"市立津賀田中学校, 山手グリーンロード, 豊岡通, 瑞穂区, 名古屋市, 愛知県, 467-0823, 日本"
愛知県,第2黒麟(レエケエフ),愛知県犬山市字宮山,「大縣(おおあがた)神社」の姫石に龍管が入力し、また姫の宮の中心部に魔界ナグが開いている。,35.329777,136.971261,ok,"字宮山, 犬山市, 愛知県, 485-0821, 日本"
三重県,第8白銀麟(ケゴオヌセガ),三重県伊勢市宇治館町,伊勢神宮の内宮池,34.4613038,136.7272675,ok,"宇治館町, 伊勢市, 三重県, 516-0037, 日本"
三重県,第9銀龍(ベウキニエレ),三重県伊勢市宮後１丁目,伊勢神宮「月夜見宮（豊受大神宮別宮）」創造主セザナ神の本殿(返り御霊所在地)、本殿手前の一番大きな杉の巨木に龍管が入力している。,34.4918404,136.7072502,ok,"宮後一丁目, 伊勢市, 三重県, 516-0037, 日本"
三重県,第3金龍(クキイナオゴ),三重県伊賀市新堂,神明(しんめい)神社の境内,34.8210883,136.2066992,ok,"新堂, 旧新堂停車場線, 新堂, 伊賀市, 三重県, 519-1416, 日本"
三重県,第4金武(ヘイルエエン),三重県度会郡大紀町滝原,皇大神宮別宮(瀧原宮: 若宮神社の本殿:水神),34.367638,136.430624,ok,"滝原, 大紀町, 度会郡, 三重県, 519-2404, 日本"
三重県,第9紫麟(ヘウエキルン),三重県志摩市磯部町迫間,皇大神宮(伊雑宮: いざわのみや)の池,34.3661186,136.7962847,ok,"磯部町迫間, 志摩市, 三重県, 517-0201, 日本"
三重県,第6群青麟(ヨエイアオイ),三重県度会郡大紀町滝原,瀧原宮(たきはらのみや)の境内の小川,34.367638,136.430624,ok,"滝原, 大紀町, 度会郡, 三重県, 519-2404, 日本"
三重県,第9青麟(ヨエヨイール),三重県志摩市大王町波切,大王埼岬海岸の岩場,34.2825739,136.8917513,ok,"大王町波切, 志摩市, 三重県, 517-0699, 日本"
三重県,第3黄武(ルエルクイン),三重県多気郡大台町大杉,桧原川流域の崩壊地(台風被害の渓谷),34.2785269,136.1970209,ok,"大杉, 大台町, 多気郡, 三重県, 日本"
三重県,第9黒麟(ロキーナエル),三重県伊勢市宮後１丁目,「(伊勢神宮別宮)月夜見宮（豊受大神宮別宮）」創造主セザナ神の本殿(返り御霊所在地)、本殿に龍管が入力し、魔界ナグは本殿の御霊の中に開いている。： 【ヤエゲリア龍神】,34.4918404,136.7072502,ok,"宮後一丁目, 伊勢市, 三重県, 516-0037, 日本"
滋賀県,第8金鳳(ヤイルエール),滋賀県近江八幡市加茂町,琵琶湖賀茂神社の湖畔,35.124706,136.066933,ok,"加茂町, 近江八幡市, 滋賀県, 523-0061, 日本"
京都府,第2白麟(キエオブエオ),京都市右京区京北細野町,芦見谷川渓谷(地蔵山と竜ヶ岳の境),35.1098365,135.6276114,ok,"京北細野町, 右京区, 京都市, 京都府, 616-0000, 日本"
京都府,第1白銀鳳(ナエコフルン),京都市左京区岡崎西天王町,平安神宮東神苑の栖鳳池,35.0156015,135.7812184,ok,"岡崎西天王町, 左京区, 京都市, 京都府, 606-8341, 日本"
京都府,第5銀武(ブオルケルン),京都市伏見区深草藪之内町,伏見稲荷大社の周辺の谺(こだま)ヶ池,34.9694415,135.7662464,ok,"京都市立伏見工業高等学校, 師団街道, 深草森吉町, 伏見区, 京都市, 京都府, 612-0012, 日本"
京都府,第5金麟(ビオヨリボ),京都府宮津市宮津湾,天橋立の磯清水(砂嘴の井戸)の中,35.571628,135.2065222,ok,"宮津湾, 宮津市, 京都府, 629-2244, 日本"
京都府,第2紫龍(ヌエルヤエイ),京都府京都市左京区下鴨泉川町,下鴨神社の御手洗社,35.038033,135.778101,ok,"京都市左京老人福祉センター, 川端通, 田中馬場町, 左京区, 京都市, 京都府, 606-8101, 日本"
京都府,第1紫鳳(ベイルルイン),京都府京都市上京区京都御苑,京都御所内の御内庭の池(反橋付近),35.0421443,135.730837,ok,"カルメル会修道院, 京都府京都市, 鞍馬口通, 衣笠北天神森町, 北区, 京都市, 京都府, 603-8481, 日本"
京都府,第2紫武(ニエリグエゴ),京都府京都市東山区祇園町,八坂神社の御神水(龍穴),35.0265997,135.7392156,ok,"京豆腐, 七本松通, 観音寺門前町, 毘沙門町, 上京区, 京都市, 京都府, 602-8325, 日本"
京都府,第1群青龍(アイソウレ),京都府京都市上京区馬喰町,北野天満宮のもみじ苑(天神川),35.0421443,135.730837,ok,"カルメル会修道院, 京都府京都市, 鞍馬口通, 衣笠北天神森町, 北区, 京都市, 京都府, 603-8481, 日本"
京都府,第9群青武(ハオイキーリ),京都府京都市左京区鞍馬本町,鞍馬寺の息つぎの清水(奥の院は魔界ナグ),35.1159238,135.7758823,ok,"鞍馬本町, 鞍馬, 左京区, 京都市, 京都府, 601-1111, 日本"
京都府,第1青龍(ヌーレヨイゴ),京都府京丹後市丹後町袖志,経ヶ岬(きょうがみさき)突端の岩場,35.762532,135.2036689,ok,"丹後町袖志, 京丹後市, 京都府, 627-0241, 日本"
京都府,第8緑龍(クエケオル),京都府京都市北区,金閣寺の鏡湖池,35.0409797,135.7541379,ok,"北区, 京都市, 京都府, 日本"
京都府,第4緑麟(レリノ・ヌイ),京都府京都市左京区大原勝林院町,宝泉院(鶴亀庭園の池),35.1240747,135.8351938,ok,"大原勝林院町, 大原, 左京区, 京都市, 京都府, 601-1242, 日本"
京都府,第7橙武(ルイケヒオリ),京都府南丹市(京丹波町),長老ヶ岳(959m),35.2634976,135.4590447,ok,"京都府大野ダム総合管理事務所, 綾部宮島線, 長瀬, 南丹市, 船井郡, 京都府, 日本"
京都府,第4赤龍(ルーオイ),日本海(経ヶ崎岬から真北に約220km沖合),,,,failed,
京都府,第6黒麟(リニル),京都府京都市東山区粟田口鍛治町,「粟田(あわだ)神社」境内の吉兵衛神社の土地の守り石に龍管が入力し、また太郎兵衛神社の社に魔界ナグが開いている。,35.0004986,135.7607506,ok,"ホテル日航プリンセス京都, 630, 高辻通, 茶磨屋町, 繁昌町, 下京区, 京都市, 京都府, 600-8084, 日本"
大阪府,第8白銀龍(ピアゲイ),大阪府泉南郡熊取町久保,永楽ダム湖見出川の源流点,34.3754455,135.3815654,ok,"久保, 熊取町, 泉南郡, 大阪府, 597-0104, 日本"
大阪府,第2金麟(ヒエオヨエル),大阪府豊能郡能勢町天王,深山(791m)の深山神社,35.0292495,135.3784332,ok,"天王, 能勢町, 豊能郡, 大阪府, 日本"
大阪府,第5紫麟(クイピキオエ),大阪府大阪市住吉区住吉,住吉大社の池(太鼓橋から北側),34.616346,135.505247,ok,"大阪府立急性期・総合医療センター, あべの筋, 播磨町一丁目, 住吉区, 大阪市, 大阪府, 545-0035, 日本"
大阪府,第2群青麟(ナリウケイエ),大阪府東大阪市東石切町,石切剣箭(つるぎや)神社の池,34.6890166,135.6499684,ok,"北石切町, 東大阪市, 大阪府, 579-8003, 日本"
大阪府,第2黄鳳(テイゲー),大阪府高槻市大字原地内,摂津峡の八畳岩と第二キャンプ場の間付近,,,failed,
大阪府,第7黒麟(ウケエ),大阪府大阪市中央区大阪城内,「豊國(ほうこく)神社」境内の石庭の中の一番大きな庭石に龍管が入力し、本殿(拝殿)の御身体に魔界ナグが開いている。,34.6894509,135.5228848,ok,"大阪城公園案内図, 筋違門筋, 大阪城, 中央区, 大阪市, 大阪府, 540-8519, 日本"
兵庫県,第8白龍(ニウグネキゲ),兵庫県神戸市東灘区六甲山,六甲山最高峰の山頂岩倉(931m),,,failed,
兵庫県,第8銀武(ニーケ・ガク),兵庫県養父市大屋町,天滝渓谷(滝から600m下流域),35.3333339,134.6649997,ok,"大屋町, 養父市, 兵庫県, 667-1105, 日本"
兵庫県,第7金武(ヌエガエグ),兵庫県豊岡市瀬戸,西刀(せと)神社の本殿(岬の突端),35.6500916,134.8274273,ok,"瀬戸, 豊岡市, 兵庫県, 669-6122, 日本"
兵庫県,第6紫武(ジゲエギール),兵庫県西宮市社家町,えびす宮総本社(西宮神社)の神水滝,34.735141,135.3349784,ok,"社家町, 西宮市, 兵庫県, 662-8567, 日本"
兵庫県,第5群青龍(ダエキケイケ),兵庫県姫路市総社本町,射楯兵主(いたてひょうず)神社の地下水,34.8332823,134.6966475,ok,"総社本町, 姫路市, 兵庫県, 670-0922, 日本"
兵庫県,第6青武(テケエグエル),兵庫県美方郡香美町香住区沖浦,大引の鼻海岸線の岩場,35.6603897,134.6587713,ok,"香住区沖浦, 香美町, 美方郡, 兵庫県, 669-6543, 日本"
兵庫県,第4黄龍(ヘキケー),兵庫県豊岡市日高町羽尻,阿瀬渓谷(坐禅の滝の滝壺),35.4608477,134.6817039,ok,"日高町羽尻, 豊岡市, 兵庫県, 日本"
兵庫県,第3橙鳳(ノヒルヌリヌ),兵庫県姫路市,雪彦(せっぴこ)山(915m),34.8153529,134.6854793,ok,"姫路市, 兵庫県, 日本"
兵庫県,第2赤龍(ルエイニオル),兵庫県姫路市夢前町,,34.9732099,134.6849635,ok,"夢前町, 姫路市, 兵庫県, 679-2217, 日本"
兵庫県,第1黒鳳(ズイヨケオン),兵庫県淡路市柳澤乙,「岩上神社」の巨石(神籠石: ひもろぎいし)に龍管が入力しており、朱塗りの本殿に魔界ナグが開いている。,,,failed,
奈良県,第2白龍(ツフヌ・ヨネ),奈良県吉野郡十津川村,玉置山の枕状溶岩群,,,failed,
奈良県,第1銀龍(ジャンバラ),奈良県桜井市三輪,三輪山(大神神社)山頂の岩座,34.5268962,135.8486238,ok,"三輪, 三輪停車場線, 三輪, 桜井市, 奈良県, 633-0061, 日本"
奈良県,第8銀龍(ガイエケ),奈良県奈良市春日野町,春日大社の舞殿(直会殿)の広場,34.6817293,135.8445282,ok,"春日野町, 奈良市, 奈良県, 630-8212, 日本"
奈良県,第2金鳳(ヒケエヘーヌ),奈良県吉野郡東吉野村,丹生川上神社(にうかわかみ)中社の東の滝の滝壺,34.4032711,135.9682717,ok,"東吉野村, 吉野郡, 奈良県, 日本"
奈良県,第2群青武(フナニ・ガリ),奈良県橿原市久米町,橿原神宮の境内南の深田池,34.4845455,135.7902508,ok,"久米町, 橿原市, 奈良県, 634-0064, 日本"
奈良県,第2緑龍(フエ・ルクゴ),奈良県山辺郡山添村字桐山,布目湖南岸の湖底,34.6800386,135.9766021,ok,"奈良名張線, 峰寺, 山添村, 山辺郡, 奈良県, 630-2299, 日本"
奈良県,第7黄鳳(ゲイヌ),奈良県吉野郡天川村字北角,御手洗(みたらい)渓谷の下流の大岩付近,,,failed,
奈良県,第1橙麟(リエオヌエル),奈良県吉野郡天川村,大峰山脈の三上(さんじょう)ヶ岳(1719m),34.2191315,135.8584089,ok,"天川村, 吉野郡, 奈良県, 日本"
奈良県,第2橙鳳(ネイグビル),奈良県野迫川村(十津川村),伯母子(おばこ)岳(1344m),,,failed,
奈良県,第3黒龍(ケイキオ),奈良県御所市大字森脇,「葛城座一言主(かつらぎにいますひとことぬし)神社」の拝殿前のイチョウの古木(乳銀杏)に龍管が入力し、魔界ナグは古木の真正面から直ぐ右横に御縄で囲われた一角に開いている。,34.6820382,135.8293105,ok,"奈良縣里程元標, 三条通り, 登大路町, 橋本町, 奈良市, 奈良県, 630-8216, 日本"
和歌山県,第7白鳳(スウニブオン),和歌山県那智勝浦町,那智の大滝(133m)の滝壺,33.6411327,135.9339638,ok,"那智勝浦町, 東牟婁郡, 和歌山県, 649-5392, 日本"
和歌山県,第8銀麟(ギエクビ),和歌山県田辺市龍神村龍神,熊野古道(紀伊路)の日高川付近,33.9898164,135.5621522,ok,"龍神村龍神, 田辺市, 和歌山県, 646-8545, 日本"
和歌山県,第2銀鳳(ハニーユルン),和歌山県田辺市本宮町本宮,熊野本宮大社(熊野古道・小辺路の途中),33.836955,135.77055,ok,"本宮町本宮, 本宮町, 田辺市, 和歌山県, 646-8545, 日本"
和歌山県,第4紫武(ギエオガ),和歌山県伊都郡高野町,高野山奥の院の川(他に魔界ナグが二箇所),34.215788,135.5872944,ok,"高野町, 伊都郡, 和歌山県, 日本"
和歌山県,第5青龍(ヒエグブルン),和歌山県東牟婁郡串本町潮岬,潮岬(しおのみさき)突端の岩場,33.4377085,135.7549926,ok,"潮岬, 串本町, 東牟婁郡, 和歌山県, 649-3502, 日本"
和歌山県,第6青鳳(ユエケナリブ),和歌山県和歌山市友ヶ島深山,友ヶ島の西海岸(アメダスの向いの海岸),,,failed,
和歌山県,第7赤龍(ロロイキイ),和歌山県海草郡紀美野町,,34.1671327,135.3078381,ok,"紀美野町, 海草郡, 和歌山県, 日本"
鳥取県,第7白銀武(ヘオケ・ヘウ),鳥取県大山町(琴浦町),大山(1729m)第2峰の弥山(1709m)山頂,35.4975906,133.5680621,ok,"淀江琴浦線, 高橋, 大山町, 西伯郡, 鳥取県, 689-3199, 日本"
鳥取県,第5群青麟(エイエア),鳥取県日野郡日南町湯河,道後山(1269m)の山頂沼,35.1146255,133.2076406,ok,"湯河, 日南町, 日野郡, 鳥取県, 日本"
鳥取県,第5黄鳳(テウエニイ),鳥取県鳥取市用瀬町赤波,赤波川甌穴群渓谷のラビエ状甌穴領域,35.3079183,134.2435946,ok,"用瀬町赤波, 鳥取市, 鳥取県, 680-0416, 日本"
鳥取県,第7赤麟(ホイエゲ),鳥取県鳥取市副部町八重原,,35.5227478,134.2853817,ok,"福部町八重原, 鳥取市, 鳥取県, 689-0102, 日本"
鳥取県,第2黒武(ツイン),鳥取県日野郡日南町宮内,「樂樂福(ささふく)神社」の白蛇神の社に龍管が入力されており、また本殿内部に魔界ナグが開いている。,35.1431432,133.2483029,ok,"宮内, 日南町, 日野郡, 鳥取県, 日本"
島根県,第6銀麟(ウケハエブ),島根県出雲市大社町杵築,出雲大社 境内中央部(大国主尊石像)： 【ヤエゲリア龍神】,35.4057,132.6741586,ok,"大社町杵築北, 大社町, 出雲市, 島根県, 699-0711, 日本"
島根県,第7緑武(ケールニーエ),島根県雲南市掛合町松笠,龍頭(りゅうず)ヶ滝(雄滝)の滝壺,35.204575,132.785222,ok,"掛合町松笠, 雲南市, 島根県, 日本"
島根県,第9黄鳳(テーゴイエル),島根県仁多郡奥出雲町三成,鬼の舌震(したぶるい)渓谷(恋の吊り橋上流部),35.1961739,133.0153826,ok,"三成, 奥出雲町, 仁多郡, 島根県, 699-1434, 日本"
島根県,第3黒武(テオイエ),島根県邑智郡邑南町戸河内,「大所幸神社」の社に魔界ナグが開いているものの、肝心の龍管の入力場所は県境を超えて広島県側の神社サイドに有ります。その住所は「広島県安芸高田市美土里町生田」であり、神社名は「 大所大歳神社 」であって、その社(やしろ)の周辺の木に龍管が入力しています。この様な場合、願い事をする際には島根県側の本殿の方で行う必要があります。,34.8536718,132.6431039,ok,"戸河内, 邑南町, 邑智郡, 島根県, 696-0501, 日本"
岡山県,第9白武(グウイ・クオ),岡山県真庭市蒜山,山乗渓谷の不動滝(20m)の滝壺,35.3250132,133.6636454,ok,"蒜山, 真庭市, 岡山県, 日本"
岡山県,第2白銀鳳(ゲコムゼ),岡山県岡山市北区,岡山城の内堀,34.719623,135.2217876,ok,"兵庫信用金庫 六甲支店 五毛出張所, 山麓線, 国玉通二丁目, 灘区, 神戸市, 兵庫県, 657-0067, 日本"
岡山県,第1群青麟(ハエイクエウ),岡山県倉敷市林,日本第一熊野神社の行者池,34.533262,133.813534,ok,"林, 倉敷市, 岡山県, 710-0142, 日本"
岡山県,第7橙龍(ヌエガイレ),岡山県真庭市(鳥取県江府町),擬宝珠(ぎぼし)山(1110m),,,failed,
岡山県,第1黒龍(ワエイフオナ),岡山県真庭市木山,「木山神社」の三ノ鳥居の左横の太鼓殿に龍管が入力しており、また魔界ナグは本殿正面右横(本殿の稲荷神社の真ん中)の天満宮の御神体の中に開いている。,34.9903128,133.7270039,ok,"木山, 鹿田, 真庭市, 岡山県, 719-3152, 日本"
広島県,第8白鳳(ビネグイワ・ビア),広島県安芸太田町,恐羅漢山(1346m)奥三段狭の上の岩壁,34.5766489,132.2271423,ok,"安芸太田町, 山県郡, 広島県, 日本"
広島県,第1金龍(ギャンバラ),広島県廿日市市宮島町,大願寺境内(厳島神社の隣)の手前の龍神池,34.2988011,132.3212291,ok,"宮島町, 廿日市市, 広島県, 日本"
広島県,第1群青武(モアロタラス),広島県竹原市田ノ浦,礒宮八幡神社の忠孝岩の池,34.348119,132.915967,ok,"田ノ浦川, 本町二丁目, 竹原市, 広島県, 725-0022, 日本"
広島県,第5緑鳳(ヤイガイーア),広島県神石郡神石高原町永野,神龍湖の湖底(帝釈峡),34.8312271,133.2234885,ok,"永野, 神石高原町, 神石郡, 広島県, 729-5244, 日本"
広島県,第5黄龍(フエケール),広島県山県郡安芸太田町柴木,三段峡(黒淵),34.5956519,132.2081015,ok,"柴木, 安芸太田町, 山県郡, 広島県, 731-3899, 日本"
広島県,第6橙鳳(ヌフルケルン),広島県安芸太田町(島根県益田市),旧羅漢山(1334m),,,failed,
広島県,第4黒麟(レオニエイ),広島県三原市中之町,「賀羅加波(からかわ)神社」の御神木である大イチョウに龍管が入力し、更に社殿の左手に境内社が三つあるが、その中の名無しの社殿に魔界ナグが開いている。,34.410884,133.13309,ok,"中之町南, 三原市, 広島県, 723-0001, 日本"
山口県,第3銀武(ラクコゼ),山口県下関市一の宮住吉,長門國住吉神社の旧跡地,33.9997829,130.9568677,ok,"住吉神社, 一の宮住吉二丁目, 下関市, 山口県, 日本"
山口県,第5紫龍(グアコヒール),山口県山口市滝町,山口大神宮(内宮: 西のお伊勢様)の池,34.188225,131.465967,ok,"滝町, 山口市, 山口県, 日本"
山口県,第3紫鳳(ホエイン),山口県長門市油谷津黄,元乃隅(もとのすみ)神社の潮吹き岬の突端： 【ヤエゲリア龍神】,34.4160988,131.0733841,ok,"油谷津黄, 長門市, 山口県, 759-4712, 日本"
山口県,第8青龍(ヘエエヒアル),山口県下関市彦島田,金ノ弦(かねのつる)岬の灯台の岩場,33.948872,130.919592,ok,"山口県下関水産振興局, 南風泊港線, 大和町二丁目, 下関市, 山口県, 750-0025, 日本"
山口県,第3青麟(クアケアギゼ),山口県長門市油谷向津具下油谷,俵島の柱状節理海岸,34.4051437,130.9515451,ok,"油谷港線, 油谷向津具下, 長門市, 山口県, 759-4699, 日本"
山口県,第9黄麟(コエギケーナ),山口県岩国市錦町宇佐,寂地(じゃくち)峡の龍頭の滝,34.422004,132.0522369,ok,"錦町宇佐, 山崎, 岩国市, 山口県, 日本"
山口県,第5橙武(レオイオエ),山口県山口市(島根県津和野町),十種(とくさ)ヶ峰(989m),,,failed,
山口県,第9黒武(ツルギ),山口県下松市吉原,「降松(くだまつ)神社」の拝殿正面の左側の木(灯籠の隣)に龍管が入力しており、また魔界ナグは本殿の中に開いている。,33.9555416,131.2502947,ok,"山口県宇部県民局, 琴芝際波線, 西琴芝二丁目, 宇部市, 山口県, 755-0033, 日本"
徳島県,第3白銀龍(プエキリア・グオ),徳島県那賀郡那賀町沢谷,山系中腹の岩峰群の龍神岩,33.8678661,134.2738969,ok,"沢谷, 那賀町, 那賀郡, 徳島県, 771-5295, 日本"
徳島県,第5白銀麟(グエオケキア),徳島県勝浦郡上勝町生実,殿川内(とのかわち)渓谷(百間滝の500m上流部),33.8992445,134.3896629,ok,"生実, 上勝町, 勝浦郡, 徳島県, 771-4503, 日本"
徳島県,第9金鳳(フーキヌオエ),徳島県名西郡神山町神領,大粟山山頂(上一宮大粟神社),33.9819973,134.3807959,ok,"神領, 神山町, 名西郡, 徳島県, 771-3310, 日本"
徳島県,第4群青武(フエオラリガ),徳島県三好市山城町上名,大歩危(おおぼけ)峡(大歩危エメラルド),33.8789314,133.731122,ok,"山城町上名, 三好市, 徳島県, 778-8501, 日本"
徳島県,第7橙鳳(ネオアヒン),徳島県美馬市,八面山(やつらさん: 1312m),34.0537915,134.1700644,ok,"美馬市, 徳島県, 777-8577, 日本"
徳島県,第8黒龍(ホエルケ),徳島県三好市東祖谷菅生,「劔(つるぎ)神社」の剣山登山口の最初の鳥居(鉄製)の右横に建てられた三個の石碑の中の一番古い端の石碑に龍管が入力し、また魔界ナグは神社本殿の御神体の背後に開いている。,33.8721277,133.9965736,ok,"東祖谷菅生, 三好市, 徳島県, 778-8501, 日本"
香川県,第9白龍(コムニレギ・ピネ),香川県坂出市五色台,五色台の法印池,34.309665,133.911926,ok,"五色台, 鴨川停車場五色台線, 加茂町, 坂出市, 香川県, 762-0007, 日本"
香川県,第3金麟(ケイキブルオ),香川県小豆郡小豆島町神懸通,小豆島の寒霞(かんか)渓谷の錦屏風,34.4905506,134.300334,ok,"神懸通, 小豆島町, 小豆郡, 香川県, 761-4433, 日本"
香川県,第8紫麟(ビアノヤイエ),香川県三豊市三野町大見,津島神社(陸から250mの小島に在る神社),34.2179713,133.7171644,ok,"三野町大見, 三豊市, 香川県, 767-0031, 日本"
香川県,第3青鳳(ユルヒアヌフ),香川県高松市庵治町竹居,竹居岬の突端の岩場(四国最北端),,,failed,
香川県,第5赤麟(ヘーケル),瀬戸内海(香川県大槌島),,,,failed,
愛媛県,第8白武(ヨエアエエ・オオ),愛媛県上浮穴郡久万高原町,四国カルスト五段高原地下の鍾乳洞内部(地下200m),33.6602974,132.9008253,ok,"久万高原町, 上浮穴郡, 愛媛県, 日本"
愛媛県,第3銀鳳(フニネグエン),愛媛県西条市,石鎚山(南先鋒1982m)山頂(石鎚神社山頂社),33.9194466,133.1813268,ok,"西条市, 愛媛県, 日本"
愛媛県,第5金龍(シアケゲーガ),愛媛県今治市玉川町木地,楢原山(1042m)山頂の奈良原神社(経塚発掘跡),33.936752,132.960744,ok,"玉川町木地, 今治市, 愛媛県, 日本"
愛媛県,第3紫武(アゲキコー),愛媛県今治市大三島町宮浦,大山祇(つじ)神社境内の御神木（楠）,34.2463446,133.0023981,ok,"大三島町宮浦, 下条, 今治市, 愛媛県, 794-1402, 日本"
愛媛県,第1青麟(ヨエレガイア),愛媛県西宇和郡伊方町正野,伊方半島の佐田岬の突端岩場(四国最西端),33.355353,132.037258,ok,"正野, 伊方町, 西宇和郡, 愛媛県, 日本"
愛媛県,第8黄龍(ホイヌエーオ),愛媛県宇和島市野川,滑床(なめとこ)渓谷(出合滑り),33.205626,132.608566,ok,"野川, 宇和島市, 愛媛県, 798-8601, 日本"
愛媛県,第6黄鳳(タキイナエレ),愛媛県今治市玉川町鈍川,鈍川(にぶかわ)渓谷のもみじの道付近の岩場,33.978095,132.948289,ok,"玉川町鈍川, 今治市, 愛媛県, 794-8511, 日本"
愛媛県,第2橙麟(ルエブ),愛媛県新居浜市(高知県吾川郡),石鎚山脈東端の平家平(1692m),,,failed,
愛媛県,第9赤麟(ホウオオルエ),瀬戸内海(伊方半島佐田岬から真北に約45km沖合),,,,failed,
愛媛県,第9黒鳳(サイヒエウ),愛媛県西予市野村町大野ケ原,「龍神神社」の「小松ヶ池」の手前の二本の木の間の石堂に龍管が入力し、反対に池面に突き出た龍神像に魔界ナグが開いている。,33.477995,132.872923,ok,"野村町大野ケ原, 西予市, 愛媛県, 日本"
高知県,第1白龍(ヘランターニ),高知県高岡郡津野町不入山,四万十川源流点の鍾乳洞,33.4407656,133.0631841,ok,"不入山, 津野町, 高岡郡, 高知県, 日本"
高知県,第8白銀鳳(ヌクイ・ビベ),高知県土佐清水市,足摺岬先端部(足摺灯台),32.7816213,132.9548557,ok,"土佐清水市, 高知県, 787-0392, 日本"
高知県,第5金武(ガエロヤエル),高知県足摺岬沖300kmの海底,足摺岬から南方300kmの海溝の底(深度4400m)： 【ヤエゲリア龍神】,,,failed,
高知県,第9金武(ユエオブルン),高知県幡多郡大月町字古満目,古満目岬の突端海岸部(道無し),,,failed,
高知県,第3群青麟(フエアイ),高知県吾川郡仁淀川町ニノ滝,中津渓谷の石柱(エメラルド滝壺),,,failed,
高知県,第6群青鳳(ダマドナル),高知県吾川郡仁淀川町大屋,安居渓谷(水晶淵: 仁淀ブルー),33.6716829,133.1870566,ok,"大屋, 仁淀川町, 吾川郡, 高知県, 日本"
高知県,第6青龍(ヒアキヨ),高知県室戸市室戸岬町鯨浜,室戸岬の突端の岩場,35.5188929,137.8320119,ok,"飯田市立浜井場小学校, 市場桜町線, 小伝馬町二丁目, 浜井町, 橋北, 飯田市, 395-0021, 日本"
高知県,第3緑龍(ホケイチ),高知県吾川郡いの町清水上分,にこ淵の滝壺(仁淀ブルーの一つ),,,failed,
高知県,第4緑鳳(ヨオオリエル),高知県高岡郡越知町山室,大樽の滝(落差34m)の滝壺,33.5106735,133.2410367,ok,"山室, 越知町, 高岡郡, 高知県, 日本"
高知県,第9緑武(クイギケール),高知県香美市,三嶺(みうね)山(1894m)山頂の池,33.603777,133.6860078,ok,"香美市, 高知県, 782-0009, 日本"
